gvkey,srcdate,rdq,signal_date,rdq_source
064577,2013-12-31,2014-03-17,2014-03-17,RDQ_MATCHED
064577,2014-12-31,2015-03-20,2015-03-20,RDQ_MATCHED
064577,2015-12-31,2016-03-18,2016-03-18,RDQ_MATCHED
064577,2016-12-31,2017-03-28,2017-03-28,RDQ_MATCHED
064577,2017-12-31,2018-04-12,2018-04-12,RDQ_MATCHED
064577,2019-12-31,2020-03-26,2020-03-26,RDQ_MATCHED
064577,2020-12-31,2021-03-18,2021-03-18,RDQ_MATCHED
064577,2021-12-31,2022-03-23,2022-03-23,RDQ_MATCHED
064577,2022-12-31,2023-03-22,2023-03-22,RDQ_MATCHED
064577,2023-12-31,2024-03-01,2024-03-01,RDQ_MATCHED
064577,2024-12-31,2025-02-28,2025-02-28,RDQ_MATCHED
064595,2010-02-28,2010-05-21,2010-05-21,RDQ_MATCHED
064595,2011-02-28,2011-05-31,2011-05-31,RDQ_MATCHED
064595,2012-02-29,2012-05-29,2012-05-29,RDQ_MATCHED
064595,2013-02-28,2013-05-30,2013-05-30,RDQ_MATCHED
064608,2013-12-31,2014-04-14,2014-04-14,RDQ_MATCHED
064620,2010-12-31,2011-03-31,2011-03-31,RDQ_MATCHED
064620,2011-12-31,2012-03-30,2012-03-30,RDQ_MATCHED
064620,2012-12-31,2013-04-01,2013-04-01,RDQ_MATCHED
064626,2010-12-31,2011-03-15,2011-03-15,RDQ_MATCHED
064626,2011-12-31,2012-03-06,2012-03-06,RDQ_MATCHED
064626,2012-12-31,2013-03-15,2013-03-15,RDQ_MATCHED
064626,2013-12-31,2014-03-13,2014-03-13,RDQ_MATCHED
064630,2011-03-31,2011-05-24,2011-05-24,RDQ_MATCHED
064630,2012-03-31,2012-05-22,2012-05-22,RDQ_MATCHED
064630,2013-03-31,2013-05-13,2013-05-13,RDQ_MATCHED
064630,2014-03-31,2014-05-13,2014-05-13,RDQ_MATCHED
064630,2015-03-31,2015-05-18,2015-05-18,RDQ_MATCHED
064630,2016-03-31,2016-05-18,2016-05-18,RDQ_MATCHED
064630,2017-03-31,2017-05-23,2017-05-23,RDQ_MATCHED
064630,2018-03-31,2018-05-16,2018-05-16,RDQ_MATCHED
064630,2019-03-31,2019-05-13,2019-05-13,RDQ_MATCHED
064630,2020-03-31,2020-05-20,2020-05-20,RDQ_MATCHED
064630,2021-03-31,2021-05-18,2021-05-18,RDQ_MATCHED
064630,2022-03-31,2022-05-16,2022-05-16,RDQ_MATCHED
064630,2023-03-31,2023-05-17,2023-05-17,RDQ_MATCHED
064630,2024-03-31,2024-05-16,2024-05-16,RDQ_MATCHED
064630,2025-03-31,2025-05-15,2025-05-15,RDQ_MATCHED
064637,2010-09-30,2010-12-21,2010-12-21,RDQ_MATCHED
064637,2011-09-30,2011-12-27,2011-12-27,RDQ_MATCHED
064637,2012-09-30,2012-12-06,2012-12-06,RDQ_MATCHED
064637,2013-09-30,2013-12-04,2013-12-04,RDQ_MATCHED
064637,2014-09-30,2014-12-11,2014-12-11,RDQ_MATCHED
064637,2015-09-30,2015-12-08,2015-12-08,RDQ_MATCHED
064637,2016-09-30,2016-12-07,2016-12-07,RDQ_MATCHED
064637,2017-09-30,2017-12-05,2017-12-05,RDQ_MATCHED
064637,2018-09-30,2018-12-04,2018-12-04,RDQ_MATCHED
064637,2019-09-30,2019-12-04,2019-12-04,RDQ_MATCHED
064637,2020-09-30,2020-11-30,2020-11-30,RDQ_MATCHED
064637,2021-09-30,2021-11-30,2021-11-30,RDQ_MATCHED
064637,2022-09-30,2022-12-20,2022-12-20,RDQ_MATCHED
064637,2023-09-30,2023-12-12,2023-12-12,RDQ_MATCHED
064637,2024-09-30,2025-01-03,2025-01-03,RDQ_MATCHED
064641,2010-12-31,2011-03-08,2011-03-08,RDQ_MATCHED
064641,2011-12-31,2012-03-19,2012-03-19,RDQ_MATCHED
064641,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
064641,2013-12-31,2014-03-27,2014-03-27,RDQ_MATCHED
064641,2014-12-31,2015-03-31,2015-03-31,RDQ_MATCHED
064645,2010-12-31,2011-03-16,2011-03-16,RDQ_MATCHED
064645,2011-12-31,2012-04-16,2012-04-16,RDQ_MATCHED
064645,2012-12-31,2013-04-01,2013-04-01,RDQ_MATCHED
064645,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
064645,2014-12-31,2015-03-20,2015-03-20,RDQ_MATCHED
064645,2015-12-31,2016-03-30,2016-03-30,RDQ_MATCHED
064645,2016-12-31,2017-03-31,2017-03-31,RDQ_MATCHED
064645,2017-12-31,2018-02-20,2018-02-20,RDQ_MATCHED
064645,2018-12-31,2019-04-01,2019-04-01,RDQ_MATCHED
064645,2019-12-31,2020-05-14,2020-05-14,RDQ_MATCHED
064645,2020-12-31,2021-03-25,2021-03-25,RDQ_MATCHED
064645,2021-12-31,2022-03-29,2022-03-29,RDQ_MATCHED
064645,2022-12-31,2023-03-31,2023-03-31,RDQ_MATCHED
064645,2023-12-31,2024-06-05,2024-06-05,RDQ_MATCHED
064645,2024-12-31,2025-03-27,2025-03-27,RDQ_MATCHED
064661,2010-09-30,2010-12-14,2010-12-14,RDQ_MATCHED
064661,2011-09-30,2011-12-14,2011-12-14,RDQ_MATCHED
064661,2012-09-30,2013-01-07,2013-01-07,RDQ_MATCHED
064661,2013-09-30,2013-12-10,2013-12-10,RDQ_MATCHED
064668,2011-03-31,2011-06-24,2011-06-24,RDQ_MATCHED
064668,2012-03-31,2012-06-25,2012-06-25,RDQ_MATCHED
064668,2013-03-31,2013-06-26,2013-06-26,RDQ_MATCHED
064668,2014-03-31,2014-06-25,2014-06-25,RDQ_MATCHED
064668,2015-03-31,2015-06-29,2015-06-29,RDQ_MATCHED
064668,2016-03-31,2016-06-29,2016-06-29,RDQ_MATCHED
064668,2017-03-31,2017-05-31,2017-05-31,RDQ_MATCHED
064668,2018-03-31,2018-07-05,2018-07-05,RDQ_MATCHED
064690,2010-12-31,2011-02-01,2011-02-01,RDQ_MATCHED
064690,2011-12-31,2012-02-01,2012-02-01,RDQ_MATCHED
064690,2012-12-31,2013-01-31,2013-01-31,RDQ_MATCHED
064690,2013-12-31,2014-01-31,2014-01-31,RDQ_MATCHED
064690,2014-12-31,2015-01-29,2015-01-29,RDQ_MATCHED
064690,2015-12-31,2016-01-29,2016-01-29,RDQ_MATCHED
064690,2016-12-31,2017-02-02,2017-02-02,RDQ_MATCHED
064690,2017-12-31,2018-01-30,2018-01-30,RDQ_MATCHED
064690,2018-12-31,2019-01-29,2019-01-29,RDQ_MATCHED
064690,2019-12-31,2020-01-28,2020-01-28,RDQ_MATCHED
064690,2020-12-31,2021-01-26,2021-01-26,RDQ_MATCHED
064690,2021-12-31,2022-01-28,2022-01-28,RDQ_MATCHED
064690,2022-12-31,2023-01-27,2023-01-27,RDQ_MATCHED
064690,2023-12-31,2024-01-26,2024-01-26,RDQ_MATCHED
064690,2024-12-31,2025-01-31,2025-01-31,RDQ_MATCHED
064708,2010-05-31,2010-07-20,2010-07-20,RDQ_MATCHED
064708,2011-05-31,2011-07-21,2011-07-21,RDQ_MATCHED
064708,2012-05-31,2012-07-31,2012-07-31,RDQ_MATCHED
064717,2022-06-30,2022-09-23,2022-09-23,RDQ_MATCHED
064717,2023-06-30,2023-09-29,2023-09-29,RDQ_MATCHED
064717,2024-06-30,2024-09-30,2024-09-30,RDQ_MATCHED
064717,2025-06-30,2025-09-23,2025-09-23,RDQ_MATCHED
064720,2010-12-31,2011-03-29,2011-03-29,RDQ_MATCHED
064720,2011-12-31,2012-03-27,2012-03-27,RDQ_MATCHED
064745,2010-12-31,2011-02-04,2011-02-04,RDQ_MATCHED
064745,2011-12-31,2012-02-07,2012-02-07,RDQ_MATCHED
064745,2012-12-31,2013-02-05,2013-02-05,RDQ_MATCHED
064745,2013-12-31,2014-02-05,2014-02-05,RDQ_MATCHED
064745,2014-12-31,2015-02-04,2015-02-04,RDQ_MATCHED
064745,2015-12-31,2016-02-11,2016-02-11,RDQ_MATCHED
064745,2016-12-31,2017-02-10,2017-02-10,RDQ_MATCHED
064745,2017-12-31,2018-02-08,2018-02-08,RDQ_MATCHED
064745,2018-12-31,2019-02-06,2019-02-06,RDQ_MATCHED
064745,2019-12-31,2020-02-18,2020-02-18,RDQ_MATCHED
064745,2020-12-31,2021-02-10,2021-02-10,RDQ_MATCHED
064766,2017-12-31,2018-01-29,2018-01-29,RDQ_MATCHED
064766,2018-12-31,2019-01-28,2019-01-28,RDQ_MATCHED
064766,2010-12-31,2011-01-27,2011-01-27,RDQ_MATCHED
064766,2011-12-31,2012-01-26,2012-01-26,RDQ_MATCHED
064766,2012-12-31,2013-01-24,2013-01-24,RDQ_MATCHED
064766,2013-12-31,2014-01-27,2014-01-27,RDQ_MATCHED
064766,2014-12-31,2015-01-26,2015-01-26,RDQ_MATCHED
064766,2015-12-31,2016-01-25,2016-01-25,RDQ_MATCHED
064766,2016-12-31,2017-01-30,2017-01-30,RDQ_MATCHED
064766,2019-12-31,2020-01-27,2020-01-27,RDQ_MATCHED
064766,2020-12-31,2021-02-01,2021-02-01,RDQ_MATCHED
064766,2021-12-31,2022-02-07,2022-02-07,RDQ_MATCHED
064766,2022-12-31,2023-02-06,2023-02-06,RDQ_MATCHED
064766,2023-12-31,2024-02-05,2024-02-05,RDQ_MATCHED
064766,2024-12-31,2025-02-03,2025-02-03,RDQ_MATCHED
064767,2010-12-31,2011-02-16,2011-02-16,RDQ_MATCHED
064768,2012-12-31,2013-01-29,2013-01-29,RDQ_MATCHED
064768,2013-12-31,2014-01-30,2014-01-30,RDQ_MATCHED
064768,2014-12-31,2015-01-29,2015-01-29,RDQ_MATCHED
064775,2010-12-31,2011-03-10,2011-03-10,RDQ_MATCHED
064775,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
064775,2012-12-31,2013-03-07,2013-03-07,RDQ_MATCHED
064775,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
064775,2014-12-31,2015-03-05,2015-03-05,RDQ_MATCHED
064775,2015-12-31,2016-03-09,2016-03-09,RDQ_MATCHED
064775,2016-12-31,2017-03-08,2017-03-08,RDQ_MATCHED
064775,2017-12-31,2018-03-08,2018-03-08,RDQ_MATCHED
064775,2018-12-31,2019-03-07,2019-03-07,RDQ_MATCHED
064779,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
064791,2010-12-31,2011-03-21,2011-03-21,RDQ_MATCHED
064791,2011-12-31,2012-03-29,2012-03-29,RDQ_MATCHED
064791,2012-12-31,2013-03-18,2013-03-18,RDQ_MATCHED
064791,2013-12-31,2014-03-18,2014-03-18,RDQ_MATCHED
064791,2014-12-31,2015-03-26,2015-03-26,RDQ_MATCHED
064791,2015-12-31,2016-03-22,2016-03-22,RDQ_MATCHED
064791,2016-12-31,2017-03-28,2017-03-28,RDQ_MATCHED
064791,2017-12-31,2018-03-14,2018-03-14,RDQ_MATCHED
064791,2018-12-31,2019-03-27,2019-03-27,RDQ_MATCHED
064791,2019-12-31,2020-03-19,2020-03-19,RDQ_MATCHED
064791,2020-12-31,2021-03-25,2021-03-25,RDQ_MATCHED
064791,2021-12-31,2022-03-15,2022-03-15,RDQ_MATCHED
064791,2022-12-31,2023-03-22,2023-03-22,RDQ_MATCHED
064791,2023-12-31,2024-03-21,2024-03-21,RDQ_MATCHED
064791,2024-12-31,2025-03-11,2025-03-11,RDQ_MATCHED
064796,2010-12-31,2011-03-31,2011-03-31,RDQ_MATCHED
064796,2011-12-31,2012-03-22,2012-03-22,RDQ_MATCHED
064796,2012-12-31,2013-03-19,2013-03-19,RDQ_MATCHED
064796,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
064796,2014-12-31,2015-03-20,2015-03-20,RDQ_MATCHED
064796,2015-12-31,2016-03-22,2016-03-22,RDQ_MATCHED
064796,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
064796,2018-12-31,2019-04-04,2019-04-04,RDQ_MATCHED
064796,2019-12-31,2020-03-24,2020-03-24,RDQ_MATCHED
064796,2020-12-31,2021-05-06,2021-05-06,RDQ_MATCHED
064821,2014-12-31,2015-02-02,2015-02-02,RDQ_MATCHED
064821,2015-12-31,2016-02-01,2016-02-01,RDQ_MATCHED
064821,2016-12-31,2017-01-30,2017-01-30,RDQ_MATCHED
064821,2017-12-31,2018-01-29,2018-01-29,RDQ_MATCHED
064821,2018-12-31,2019-02-04,2019-02-04,RDQ_MATCHED
064821,2010-12-31,2011-02-02,2011-02-02,RDQ_MATCHED
064821,2011-12-31,2012-02-07,2012-02-07,RDQ_MATCHED
064821,2012-12-31,2013-02-07,2013-02-07,RDQ_MATCHED
064821,2013-12-31,2014-02-03,2014-02-03,RDQ_MATCHED
064821,2019-12-31,2020-02-03,2020-02-03,RDQ_MATCHED
064821,2020-12-31,2021-02-01,2021-02-01,RDQ_MATCHED
064821,2021-12-31,2022-01-31,2022-01-31,RDQ_MATCHED
064821,2022-12-31,2023-01-30,2023-01-30,RDQ_MATCHED
064821,2023-12-31,2024-01-29,2024-01-29,RDQ_MATCHED
064821,2024-12-31,2025-01-27,2025-01-27,RDQ_MATCHED
064821,2025-12-31,2026-01-26,2026-01-26,RDQ_MATCHED
064848,2010-07-31,2010-10-12,2010-10-12,RDQ_MATCHED
064848,2011-07-31,2011-10-13,2011-10-13,RDQ_MATCHED
064848,2012-07-31,2012-10-12,2012-10-12,RDQ_MATCHED
064848,2013-07-31,2013-10-17,2013-10-17,RDQ_MATCHED
064848,2014-07-31,2014-10-14,2014-10-14,RDQ_MATCHED
064848,2015-07-31,2015-10-14,2015-10-14,RDQ_MATCHED
064848,2016-07-31,2016-10-13,2016-10-13,RDQ_MATCHED
064848,2017-07-31,2017-10-16,2017-10-16,RDQ_MATCHED
064848,2018-07-31,2018-10-01,2018-10-01,RDQ_MATCHED
064850,2010-12-31,2011-03-11,2011-03-11,RDQ_MATCHED
064850,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
064850,2012-12-31,2013-03-07,2013-03-07,RDQ_MATCHED
064850,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
064850,2014-12-31,2015-03-05,2015-03-05,RDQ_MATCHED
064850,2015-12-31,2016-03-03,2016-03-03,RDQ_MATCHED
064850,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
064850,2017-12-31,2018-03-08,2018-03-08,RDQ_MATCHED
064851,2012-12-31,2013-04-16,2013-04-16,RDQ_MATCHED
064853,2010-03-31,2010-04-27,2010-04-27,RDQ_MATCHED
064853,2011-03-31,2011-04-26,2011-04-26,RDQ_MATCHED
064853,2012-03-31,2012-04-24,2012-04-24,RDQ_MATCHED
064853,2013-03-31,2013-04-23,2013-04-23,RDQ_MATCHED
064853,2014-03-31,2014-04-29,2014-04-29,RDQ_MATCHED
064853,2015-03-31,2015-05-06,2015-05-06,RDQ_MATCHED
064853,2016-03-31,2016-05-04,2016-05-04,RDQ_MATCHED
064853,2017-03-31,2017-05-03,2017-05-03,RDQ_MATCHED
064853,2018-03-31,2018-05-02,2018-05-02,RDQ_MATCHED
064853,2019-03-31,2019-05-07,2019-05-07,RDQ_MATCHED
064853,2020-03-31,2020-05-07,2020-05-07,RDQ_MATCHED
064853,2021-03-31,2021-05-05,2021-05-05,RDQ_MATCHED
064853,2022-03-31,2022-05-04,2022-05-04,RDQ_MATCHED
064853,2023-03-31,2023-05-03,2023-05-03,RDQ_MATCHED
064853,2024-03-31,2024-05-01,2024-05-01,RDQ_MATCHED
064853,2025-03-31,2025-04-29,2025-04-29,RDQ_MATCHED
064857,2016-12-31,2017-02-28,2017-02-28,RDQ_MATCHED
064857,2017-12-31,2018-03-01,2018-03-01,RDQ_MATCHED
064857,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
064857,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
064857,2020-12-31,2021-03-01,2021-03-01,RDQ_MATCHED
064857,2021-12-31,2022-03-01,2022-03-01,RDQ_MATCHED
064857,2022-12-31,2023-02-28,2023-02-28,RDQ_MATCHED
064857,2023-12-31,2024-02-28,2024-02-28,RDQ_MATCHED
064857,2024-12-31,2025-02-26,2025-02-26,RDQ_MATCHED
064879,2010-12-31,2011-03-16,2011-03-16,RDQ_MATCHED
064879,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
064891,2010-03-31,2010-05-19,2010-05-19,RDQ_MATCHED
064891,2011-03-31,2011-05-25,2011-05-25,RDQ_MATCHED
064891,2012-03-31,2012-05-22,2012-05-22,RDQ_MATCHED
064891,2013-03-31,2013-05-23,2013-05-23,RDQ_MATCHED
064891,2014-03-31,2014-05-09,2014-05-09,RDQ_MATCHED
064891,2015-03-31,2015-05-13,2015-05-13,RDQ_MATCHED
064891,2016-03-31,2016-05-12,2016-05-12,RDQ_MATCHED
064891,2017-03-31,2017-05-18,2017-05-18,RDQ_MATCHED
064891,2018-03-31,2018-05-23,2018-05-23,RDQ_MATCHED
064891,2019-03-31,2019-05-14,2019-05-14,RDQ_MATCHED
064891,2020-03-31,2020-05-27,2020-05-27,RDQ_MATCHED
064891,2021-03-31,2021-05-20,2021-05-20,RDQ_MATCHED
064891,2022-03-31,2022-05-24,2022-05-24,RDQ_MATCHED
064891,2023-03-31,2023-05-25,2023-05-25,RDQ_MATCHED
064891,2024-03-31,2024-05-23,2024-05-23,RDQ_MATCHED
064891,2025-03-31,2025-05-22,2025-05-22,RDQ_MATCHED
064896,2010-12-31,2011-02-15,2011-02-15,RDQ_MATCHED
064901,2010-09-30,2010-11-11,2010-11-11,RDQ_MATCHED
064901,2011-09-30,2011-11-10,2011-11-10,RDQ_MATCHED
064901,2012-09-30,2012-11-15,2012-11-15,RDQ_MATCHED
064901,2013-09-30,2013-11-15,2013-11-15,RDQ_MATCHED
064901,2014-09-30,2014-11-13,2014-11-13,RDQ_MATCHED
064901,2015-09-30,2015-11-12,2015-11-12,RDQ_MATCHED
064901,2016-09-30,2016-11-10,2016-11-10,RDQ_MATCHED
064901,2017-09-30,2017-11-09,2017-11-09,RDQ_MATCHED
064901,2018-09-30,2018-11-20,2018-11-20,RDQ_MATCHED
064901,2019-09-30,2019-11-19,2019-11-19,RDQ_MATCHED
064901,2020-09-30,2020-11-19,2020-11-19,RDQ_MATCHED
064901,2021-09-30,2021-11-18,2021-11-18,RDQ_MATCHED
064901,2022-09-30,2022-11-21,2022-11-21,RDQ_MATCHED
064901,2023-09-30,2023-11-15,2023-11-15,RDQ_MATCHED
064901,2024-09-30,2024-11-20,2024-11-20,RDQ_MATCHED
064901,2025-09-30,2025-11-20,2025-11-20,RDQ_MATCHED
064910,2010-12-31,2011-03-03,2011-03-03,RDQ_MATCHED
064910,2012-12-31,2013-03-06,2013-03-06,RDQ_MATCHED
064910,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
064910,2015-12-31,2016-03-03,2016-03-03,RDQ_MATCHED
064915,2010-12-31,2011-03-02,2011-03-02,RDQ_MATCHED
064915,2011-12-31,2012-03-07,2012-03-07,RDQ_MATCHED
064915,2012-12-31,2013-03-06,2013-03-06,RDQ_MATCHED
064915,2013-12-31,2014-03-05,2014-03-05,RDQ_MATCHED
064915,2014-12-31,2015-03-04,2015-03-04,RDQ_MATCHED
064915,2015-12-31,2016-03-02,2016-03-02,RDQ_MATCHED
064915,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
064915,2017-12-31,2018-03-08,2018-03-08,RDQ_MATCHED
064915,2018-12-31,2019-03-07,2019-03-07,RDQ_MATCHED
064915,2019-12-31,2020-02-28,2020-02-28,RDQ_MATCHED
064915,2020-12-31,2021-03-05,2021-03-05,RDQ_MATCHED
064915,2021-12-31,2022-03-04,2022-03-04,RDQ_MATCHED
064915,2022-12-31,2023-03-03,2023-03-03,RDQ_MATCHED
064915,2023-12-31,2024-02-29,2024-02-29,RDQ_MATCHED
064915,2024-12-31,2025-03-07,2025-03-07,RDQ_MATCHED
064917,2013-12-31,2014-02-28,2014-02-28,RDQ_MATCHED
064917,2014-12-31,2015-03-09,2015-03-09,RDQ_MATCHED
064917,2015-12-31,2016-02-26,2016-02-26,RDQ_MATCHED
064917,2016-12-31,2017-03-08,2017-03-08,RDQ_MATCHED
064918,2010-12-31,2011-03-31,2011-03-31,RDQ_MATCHED
064918,2011-12-31,2012-04-09,2012-04-09,RDQ_MATCHED
064925,2022-12-31,2023-01-31,2023-01-31,RDQ_MATCHED
064925,2023-12-31,2024-01-30,2024-01-30,RDQ_MATCHED
064925,2024-12-31,2025-01-28,2025-01-28,RDQ_MATCHED
064925,2020-12-31,2021-01-26,2021-01-26,RDQ_MATCHED
064925,2021-12-31,2022-01-25,2022-01-25,RDQ_MATCHED
064929,2010-08-31,2010-11-29,2010-11-29,RDQ_MATCHED
064929,2011-08-31,2011-11-29,2011-11-29,RDQ_MATCHED
064929,2012-08-31,2012-11-15,2012-11-15,RDQ_MATCHED
064929,2013-08-31,2013-11-18,2013-11-18,RDQ_MATCHED
064929,2014-08-31,2014-11-25,2014-11-25,RDQ_MATCHED
064929,2015-08-31,2015-11-19,2015-11-19,RDQ_MATCHED
064929,2016-08-31,2016-11-11,2016-11-11,RDQ_MATCHED
064929,2017-08-31,2017-11-14,2017-11-14,RDQ_MATCHED
064929,2018-08-31,2018-11-14,2018-11-14,RDQ_MATCHED
064929,2019-08-31,2019-11-13,2019-11-13,RDQ_MATCHED
064929,2020-08-31,2020-11-16,2020-11-16,RDQ_MATCHED
064929,2021-08-31,2021-10-25,2021-10-25,RDQ_MATCHED
064929,2022-08-31,2022-10-26,2022-10-26,RDQ_MATCHED
064929,2023-08-31,2023-10-25,2023-10-25,RDQ_MATCHED
064929,2024-08-31,2024-10-23,2024-10-23,RDQ_MATCHED
064929,2025-08-31,2025-12-01,2025-12-01,RDQ_MATCHED
064934,2010-11-30,2011-02-10,2011-02-10,RDQ_MATCHED
064934,2011-11-30,2012-02-16,2012-02-16,RDQ_MATCHED
064934,2012-11-30,2013-02-14,2013-02-14,RDQ_MATCHED
064942,2010-12-31,2011-02-22,2011-02-22,RDQ_MATCHED
064942,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
064942,2012-12-31,2013-02-27,2013-02-27,RDQ_MATCHED
064942,2013-12-31,2014-02-24,2014-02-24,RDQ_MATCHED
064942,2014-12-31,2015-02-19,2015-02-19,RDQ_MATCHED
064942,2015-12-31,2016-02-18,2016-02-18,RDQ_MATCHED
064942,2016-12-31,2017-02-21,2017-02-21,RDQ_MATCHED
064942,2017-12-31,2018-03-15,2018-03-15,RDQ_MATCHED
064997,2010-12-31,2011-03-01,2011-03-01,RDQ_MATCHED
064997,2011-12-31,2012-02-29,2012-02-29,RDQ_MATCHED
064997,2012-12-31,2013-02-28,2013-02-28,RDQ_MATCHED
064997,2013-12-31,2014-02-27,2014-02-27,RDQ_MATCHED
064997,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
064997,2015-12-31,2016-02-23,2016-02-23,RDQ_MATCHED
064997,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
064997,2017-12-31,2018-02-22,2018-02-22,RDQ_MATCHED
064997,2018-12-31,2019-02-21,2019-02-21,RDQ_MATCHED
064997,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
064997,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
064997,2021-12-31,2022-02-23,2022-02-23,RDQ_MATCHED
064997,2022-12-31,2023-02-22,2023-02-22,RDQ_MATCHED
064997,2023-12-31,2024-02-22,2024-02-22,RDQ_MATCHED
064997,2024-12-31,2025-02-20,2025-02-20,RDQ_MATCHED
065006,2010-12-31,2011-02-23,2011-02-23,RDQ_MATCHED
065006,2011-12-31,2012-02-22,2012-02-22,RDQ_MATCHED
065006,2012-12-31,2013-02-20,2013-02-20,RDQ_MATCHED
065006,2013-12-31,2014-02-19,2014-02-19,RDQ_MATCHED
065006,2014-12-31,2015-02-16,2015-02-16,RDQ_MATCHED
065006,2015-12-31,2016-02-22,2016-02-22,RDQ_MATCHED
065006,2016-12-31,2017-02-20,2017-02-20,RDQ_MATCHED
065006,2017-12-31,2018-02-19,2018-02-19,RDQ_MATCHED
065006,2018-12-31,2019-02-18,2019-02-18,RDQ_MATCHED
065006,2019-12-31,2020-02-24,2020-02-24,RDQ_MATCHED
065006,2020-12-31,2021-02-22,2021-02-22,RDQ_MATCHED
065006,2021-12-31,2022-02-21,2022-02-21,RDQ_MATCHED
065006,2022-12-31,2023-02-20,2023-02-20,RDQ_MATCHED
065006,2023-12-31,2024-02-26,2024-02-26,RDQ_MATCHED
065006,2024-12-31,2025-02-24,2025-02-24,RDQ_MATCHED
065009,2010-12-31,2011-02-24,2011-02-24,RDQ_MATCHED
065009,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
065009,2012-12-31,2013-02-26,2013-02-26,RDQ_MATCHED
065009,2013-12-31,2014-02-25,2014-02-25,RDQ_MATCHED
065009,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
065009,2015-12-31,2016-02-25,2016-02-25,RDQ_MATCHED
065009,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
065009,2017-12-31,2018-02-22,2018-02-22,RDQ_MATCHED
065009,2018-12-31,2019-02-19,2019-02-19,RDQ_MATCHED
065009,2019-12-31,2020-02-19,2020-02-19,RDQ_MATCHED
065009,2020-12-31,2021-02-22,2021-02-22,RDQ_MATCHED
065009,2021-12-31,2022-02-22,2022-02-22,RDQ_MATCHED
065009,2022-12-31,2023-02-21,2023-02-21,RDQ_MATCHED
065009,2023-12-31,2024-02-20,2024-02-20,RDQ_MATCHED
065009,2024-12-31,2025-02-24,2025-02-24,RDQ_MATCHED
065011,2010-12-31,2011-03-09,2011-03-09,RDQ_MATCHED
065011,2011-12-31,2012-02-17,2012-02-17,RDQ_MATCHED
065011,2012-12-31,2013-02-25,2013-02-25,RDQ_MATCHED
065011,2013-12-31,2014-03-27,2014-03-27,RDQ_MATCHED
065011,2014-12-31,2015-03-05,2015-03-05,RDQ_MATCHED
065011,2015-12-31,2016-03-03,2016-03-03,RDQ_MATCHED
065011,2016-12-31,2017-02-28,2017-02-28,RDQ_MATCHED
065011,2017-12-31,2018-02-28,2018-02-28,RDQ_MATCHED
065011,2018-12-31,2019-02-26,2019-02-26,RDQ_MATCHED
065011,2019-12-31,2020-02-25,2020-02-25,RDQ_MATCHED
065011,2020-12-31,2021-02-23,2021-02-23,RDQ_MATCHED
065011,2021-12-31,2022-02-28,2022-02-28,RDQ_MATCHED
065011,2022-12-31,2023-02-28,2023-02-28,RDQ_MATCHED
065015,2010-12-31,2011-03-16,2011-03-16,RDQ_MATCHED
065015,2011-12-31,2012-03-14,2012-03-14,RDQ_MATCHED
065015,2012-12-31,2013-03-20,2013-03-20,RDQ_MATCHED
065016,2010-12-31,2011-03-30,2011-03-30,RDQ_MATCHED
065016,2011-12-31,2012-03-28,2012-03-28,RDQ_MATCHED
065016,2012-12-31,2013-03-27,2013-03-27,RDQ_MATCHED
065016,2013-12-31,2014-03-26,2014-03-26,RDQ_MATCHED
065016,2014-12-31,2015-03-25,2015-03-25,RDQ_MATCHED
065016,2015-12-31,2016-03-14,2016-03-14,RDQ_MATCHED
065016,2016-12-31,2017-03-22,2017-03-22,RDQ_MATCHED
065016,2017-12-31,2018-04-17,2018-04-17,RDQ_MATCHED
065016,2018-12-31,2019-05-08,2019-05-08,RDQ_MATCHED
065016,2019-12-31,2020-04-20,2020-04-20,RDQ_MATCHED
065016,2020-12-31,2021-04-07,2021-04-07,RDQ_MATCHED
065016,2021-12-31,2022-03-30,2022-03-30,RDQ_MATCHED
065016,2022-12-31,2023-03-30,2023-03-30,RDQ_MATCHED
