gvkey,conm,tic,datadate,fyear,gsector,ggroup,gind,gsubind,naics,sic,naics2,naics3,sic2,sic4
176404,TIME WARNER CABLE INC,TWC,2015-12-31,2015,25,2540,254010,25401025,515210,4841,51,515,48,4841
176554,JAMMIN JAVA CORP,JAMN,2016-01-31,2015,30,3020,302020,30202030,311920,2090,31,311,20,2090
176556,SOURCEFIRE INC,FIRE,2012-12-31,2012,45,4510,451030,45103020,541512,7373,54,541,73,7373
176558,OPNEXT INC,OPXT,2012-03-31,2011,45,4520,452010,45201020,334413,3674,33,334,36,3674
176567,SUPER MICRO COMPUTER INC,SMCI,2025-06-30,2025,45,4520,452020,45202030,334111,3570,33,334,35,3570
176592,HFF INC,HF.3,2018-12-31,2018,60,6010,601020,60102040,522310,6163,52,522,61,6163
176594,OPTIMER PHARMACEUTICALS INC,OPTR,2012-12-31,2012,35,3520,352020,35202010,325412,2834,32,325,28,2834
176637,CYS INVESTMENTS INC,CYS,2017-12-31,2017,40,4020,402040,40204010,525990,6798,52,525,67,6798
176659,TARGA RESOURCES PARTNERS LP,NGLS,2015-12-31,2015,10,1010,101020,10102040,486210,4922,48,486,49,4922
176661,JA SOLAR HOLDINGS CO LTD,JASO,2017-12-31,2017,45,4530,453010,45301020,334413,3674,33,334,36,3674
176733,ROYAL ENERGY RESOURCES INC,ROYE,2018-12-31,2018,10,1010,101020,10102050,212111,1221,21,212,12,1221
176760,DOMTAR CORP,UFS,2020-12-31,2020,15,1510,151050,15105020,322121,2621,32,322,26,2621
176781,ARUBA NETWORKS INC,ARUN,2014-07-31,2014,45,4520,452010,45201020,334210,3576,33,334,35,3576
176782,GLU MOBILE INC,GLUU,2020-12-31,2020,50,5020,502020,50202020,511210,7372,51,511,73,7372
176840,RING ENERGY INC,REI,2025-12-31,2025,10,1010,101020,10102020,002111,1311,00,002,13,1311
176863,BIGBAND NETWORKS INC,BBND,2010-12-31,2010,45,4520,452010,45201020,541512,7373,54,541,73,7373
176874,SUMMER INFANT INC,SUMR,2021-12-31,2021,30,3030,303020,30302010,339999,3990,33,339,39,3990
176899,SANDRIDGE ENERGY INC,SD,2025-12-31,2025,10,1010,101020,10102020,211120,1311,21,211,13,1311
176954,INDIEPUB ENTERTAINMENT INC,IPUB,2011-12-31,2011,50,5020,502020,50202020,511210,7372,51,511,73,7372
176999,SARATOGA INVESTMENT CORP,SAR,2025-02-28,2024,40,4020,402030,40203010,523910,6797,52,523,67,6797
177009,FIRST BANK,FRBA,2025-12-31,2025,40,4010,401010,40101015,522110,6020,52,522,60,6020
177099,MONOTYPE IMAGING HOLDINGS,TYPE,2018-12-31,2018,45,4510,451030,45103010,511210,7372,51,511,73,7372
177108,CINEMARK HOLDINGS INC,CNK,2025-12-31,2025,50,5020,502020,50202010,512131,7830,51,512,78,7830
177124,CRESTWOOD MIDSTREAM PTNRS LP,CMLP,2014-12-31,2014,10,1010,101020,10102040,486210,4922,48,486,49,4922
177222,DRAGONWAVE INC,DRWIQ,2017-02-28,2016,45,4520,452010,45201020,334220,3663,33,334,36,3663
177225,CAVIUM INC,CAVM,2017-12-31,2017,45,4530,453010,45301020,334210,3576,33,334,35,3576
177227,INSULET CORP,PODD,2025-12-31,2025,35,3510,351010,35101010,334510,3845,33,334,38,3845
177228,STABLECOIN DEVELOPMENT CORP,SDEV,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
177257,INFINERA CORP,INFN,2024-12-31,2024,45,4520,452010,45201020,334210,3661,33,334,36,3661
177264,COVIDIEN PLC,COV,2014-09-30,2014,35,3510,351010,35101010,334510,3845,33,334,38,3845
177287,JAZZ PHARMACEUTICALS PLC,JAZZ,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
177303,NORANDA ALUMINUM HOLDING CP,NORNQ,2015-12-31,2015,15,1510,151040,15104010,331313,3334,33,331,33,3334
177315,EDGIO INC,EGIOQ,2022-12-31,2022,45,4510,451020,45102030,517111,7370,51,517,73,7370
177367,NIAGEN BIOSCIENCE INC,NAGE,2025-12-31,2025,30,3030,303020,30302010,325411,2833,32,325,28,2833
177465,DEER CONSUMER PRODUCTS INC,DEER,2011-12-31,2011,25,2520,252010,25201040,335210,3634,33,335,36,3634
177486,LDK SOLAR CO LTD,LDKYQ,2014-12-31,2014,45,4530,453010,45301020,334413,3674,33,334,36,3674
177487,VANTAGE DRILLING CO,VTGDF,2014-12-31,2014,10,1010,101010,10101010,213111,1381,21,213,13,1381
177629,YINGLI GREEN ENERGY HLDGS CO,YGEHY,2018-12-31,2018,45,4530,453010,45301020,334413,3674,33,334,36,3674
177637,AMC ENTERTAINMENT HOLDINGS,AMC,2025-12-31,2025,50,5020,502020,50202010,512131,7830,51,512,78,7830
177650,AUTHENTEC INC,AUTH.1,2011-12-31,2011,45,4530,453010,45301020,334413,3674,33,334,36,3674
177697,BOISE INC,BZ.1,2012-12-31,2012,15,1510,151030,15103020,322122,2621,32,322,26,2621
177739,SPECTRA ENERGY PARTNERS LP,SEP,2017-12-31,2017,10,1010,101020,10102040,486210,4922,48,486,49,4922
177744,PROS HOLDINGS INC,PRO,2024-12-31,2024,45,4510,451030,45103010,518210,7370,51,518,73,7370
177780,COMSCORE INC,SCOR,2025-12-31,2025,50,5020,502010,50201010,541613,8742,54,541,87,8742
177872,SOUNDBITE COMMUNICATIONS INC,SDBT,2012-12-31,2012,45,4510,451010,45101010,517919,4899,51,517,48,4899
177881,MASIMO CORP,MASI,2025-12-31,2025,35,3510,351010,35101010,334510,3845,33,334,38,3845
177884,CONCHO RESOURCES INC,CXO,2019-12-31,2019,10,1010,101020,10102020,002111,1311,00,002,13,1311
177895,GT ADVANCED TECHNOLOGIES INC,GTATQ,2013-12-31,2013,45,4530,453010,45301010,334413,3674,33,334,36,3674
177924,PHARMERICA CORP,PMC,2016-12-31,2016,35,3510,351020,35102010,424210,5122,42,424,51,5122
177925,WABCO HOLDINGS INC,WBC,2019-12-31,2019,20,2010,201060,20106010,336340,3714,33,336,37,3714
177943,DHI GROUP INC,DHX,2025-12-31,2025,50,5020,502030,50203010,518210,7370,51,518,73,7370
177945,BLUEKNIGHT ENERGY PRTNRS LP,BKEP,2021-12-31,2021,10,1010,101020,10102040,424710,5171,42,424,51,5171
177953,ORBITZ WORLDWIDE INC,OWW,2014-12-31,2014,25,2550,255020,25502020,561510,4700,56,561,47,4700
177966,ALLISON TRANSMISSION HLDGS,ALSN,2025-12-31,2025,20,2010,201060,20106010,336350,3714,33,336,37,3714
177975,ZAGG INC,ZAGG,2019-12-31,2019,25,2520,252010,25201010,327215,3231,32,327,32,3231
177982,DOLAN CO,DOLNQ,2012-12-31,2012,20,2020,202020,20202020,541199,7389,54,541,73,7389
178015,LULULEMON ATHLETICA INC,LULU,2025-01-31,2024,25,2520,252030,25203010,000315,2300,00,000,23,2300
178081,MERCADOLIBRE INC,MELI,2025-12-31,2025,25,2550,255030,25503030,455219,5960,45,455,59,5960
178083,VMWARE INC -CL A,VMW,2023-01-31,2022,45,4510,451030,45103020,541512,7373,54,541,73,7373
178084,COSAN LTD,CZZ,2019-12-31,2019,10,1010,101020,10102030,424720,5172,42,424,51,5172
178106,WUXI PHARMATECH (CAYMAN)-ADR,WX,2014-12-31,2014,35,3520,352030,35203010,541711,8731,54,541,87,8731
178153,NEONODE INC,NEON,2025-12-31,2025,45,4520,452030,45203020,334220,3663,33,334,36,3663
178201,VITAMIN SHOPPE INC,VSI,2018-12-31,2018,25,2550,255040,25504040,446191,5400,44,446,54,5400
178266,VERSO PAPER HOLDINGS LLC,VRS1,2015-12-31,2015,15,1510,151050,15105020,322121,2621,32,322,26,2621
178310,TERADATA CORP,TDC,2025-12-31,2025,45,4510,451030,45103020,518210,7370,51,518,73,7370
178319,ENCORE ENERGY PARTNERS LP,ENP,2010-12-31,2010,10,1010,101020,10102020,211111,1311,21,211,13,1311
178494,REMARK HOLDINGS INC,MARK,2023-12-31,2023,45,4510,451030,45103010,513210,7372,51,513,73,7372
178507,MSCI INC,MSCI,2025-12-31,2025,40,4020,402030,40203040,523940,6282,52,523,62,6282
178519,LPL FINANCIAL HOLDINGS INC,LPLA,2025-12-31,2025,40,4020,402030,40203020,523150,6211,52,523,62,6211
178529,MAIN STREET CAPITAL CORP,MAIN,2025-12-31,2025,40,4020,402030,40203010,523910,6797,52,523,67,6797
178538,ZEP INC,ZEP,2014-08-31,2014,15,1510,151010,15101050,325612,2842,32,325,28,2842
178539,RETAIL OPPORTUNITY INVTS CP,ROIC,2023-12-31,2023,60,6010,601070,60107010,531120,6798,53,531,67,6798
178540,AFFINION GROUP HOLDINGS INC,AFGR,2018-12-31,2018,25,2540,254010,25401010,561499,7389,56,561,73,7389
178610,DUPONT FABROS TECHNOLOGY INC,DFT,2016-12-31,2016,60,6010,601010,60101080,531120,6798,53,531,67,6798
178644,TECHPRECISION CORP,TPCS,2025-03-31,2024,20,2010,201060,20106020,332999,3490,33,332,34,3490
178672,CVR ENERGY INC,CVI,2025-12-31,2025,10,1010,101020,10102030,324110,2911,32,324,29,2911
178684,GRIZZLY ENERGY LLC,GRZZU,2018-12-31,2018,10,1010,101020,10102020,211130,1311,21,211,13,1311
178698,AAC HOLDINGS INC,AACH,2018-12-31,2018,35,3510,351020,35102020,622210,8060,62,622,80,8060
178704,ULTA BEAUTY INC,ULTA,2025-01-31,2024,25,2550,255040,25504040,456120,5990,45,456,59,5990
178752,NANOSPHERE INC,NSPH,2015-12-31,2015,35,3520,352010,35201010,325413,2835,32,325,28,2835
178767,INTELIQUENT INC,IQNT,2015-12-31,2015,50,5010,501010,50101010,517919,4899,51,517,48,4899
178798,APPROACH RESOURCES INC,AREXQ,2018-12-31,2018,10,1010,101020,10102020,211120,1311,21,211,13,1311
178803,ENSIGN GROUP INC,ENSG,2025-12-31,2025,35,3510,351020,35102020,623110,8051,62,623,80,8051
178851,NUVERRA ENVIRONMENTAL SOLUTN,NES,2020-12-31,2020,10,1010,101010,10101020,213112,1389,21,213,13,1389
178862,CHIMERA INVESTMENT CORP,CIM,2025-12-31,2025,40,4020,402040,40204010,525990,6798,52,525,67,6798
178863,EL PASO PIPELINE PARTNERS LP,EPB,2013-12-31,2013,10,1010,101020,10102040,486210,4922,48,486,49,4922
178865,RUBICON TECHNOLOGY INC,RBCN,2022-12-31,2022,45,4530,453010,45301010,334413,3674,33,334,36,3674
178877,NAVIOS MARITIME PARTNERS LP,NMM,2025-12-31,2025,20,2030,203030,20303010,483111,4412,48,483,44,4412
178921,GASTAR EXPLORATION INC,GSTCQ,2017-12-31,2017,10,1010,101020,10102020,000211,1311,00,000,13,1311
178943,ENTROPIC COMMUNICATIONS INC,ENTR.1,2014-12-31,2014,45,4530,453010,45301020,334413,3674,33,334,36,3674
178976,STRIDE INC,LRN,2025-06-30,2025,25,2530,253020,25302010,611110,8200,61,611,82,8200
179027,MEDASSETS INC,MDAS,2014-12-31,2014,35,3510,351030,35103010,511210,7372,51,511,73,7372
179058,ORION ENERGY SYSTEMS INC,OESX,2025-03-31,2024,20,2010,201040,20104010,335132,3640,33,335,36,3640
179077,FORESTAR GROUP INC,FOR,2025-09-30,2025,60,6020,602010,60201030,237210,6552,23,237,65,6552
179082,MEMSIC INC,MEMS.1,2012-12-31,2012,45,4530,453010,45301010,334413,3674,33,334,36,3674
179084,NETSUITE INC,N,2015-12-31,2015,45,4510,451030,45103020,541512,7373,54,541,73,7373
179087,TEEKAY TANKERS LTD,TNK,2025-12-31,2025,10,1010,101020,10102040,483111,4412,48,483,44,4412
179177,JUHL ENERGY INC,JUHLD,2014-12-31,2014,55,5510,551050,55105020,541330,8711,54,541,87,8711
179184,HIGH WIRE NETWORKS INC,HWNI,2024-12-31,2024,45,4510,451030,45103020,541512,7373,54,541,73,7373
179202,ECHOSTAR CORP,SATS,2025-12-31,2025,50,5020,502010,50201030,517410,4899,51,517,48,4899
179417,REAL GOODS SOLAR INC,RGSEQ,2018-12-31,2018,20,2010,201040,20104010,335999,3690,33,335,36,3690
179428,DARA BIOSCIENCES INC,DARA,2014-12-31,2014,35,3520,352010,35201010,325414,2836,32,325,28,2836
179438,ANACOR PHARMACEUTICALS INC,ANAC.1,2015-12-31,2015,35,3520,352010,35201010,325414,2836,32,325,28,2836
179534,VISA INC,V,2025-09-30,2025,40,4020,402010,40201060,522320,6099,52,522,60,6099
179583,FABRINET,FN,2025-06-30,2025,45,4520,452030,45203020,003344,3670,00,003,36,3670
179598,CELLDEX THERAPEUTICS INC,CLDX,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
179648,MEDIAMIND TECHNOLOGIES INC,MDMD,2010-12-31,2010,45,4510,451010,45101010,519130,7370,51,519,73,7370
179657,HILLENBRAND INC,HI,2025-09-30,2025,20,2010,201060,20106020,003339,3530,00,003,35,3530
179686,ZOGENIX INC,ZGNX,2021-12-31,2021,35,3520,352020,35202010,325412,2834,32,325,28,2834
179700,DR PEPPER SNAPPLE GROUP INC,DPS,2017-12-31,2017,30,3020,302010,30201030,312111,2086,31,312,20,2086
179731,INSYS THERAPEUTICS INC,INSYQ,2018-12-31,2018,35,3520,352010,35201010,325412,2834,32,325,28,2834
179739,PIONEER SOUTHWEST ENERGY -LP,PSE.3,2012-12-31,2012,10,1010,101020,10102020,211111,1311,21,211,13,1311
179782,RESOLUTE ENERGY CORP,REN,2017-12-31,2017,10,1010,101020,10102020,211111,1311,21,211,13,1311
179817,VERSO CORP,VRS,2021-12-31,2021,15,1510,151050,15105020,322121,2621,32,322,26,2621
179831,WESTERN GAS PARTNERS LP,WES.3,2018-12-31,2018,10,1010,101020,10102040,002111,1311,00,002,13,1311
179834,CAREDX INC,CDNA,2025-12-31,2025,35,3520,352010,35201010,325413,2835,32,325,28,2835
179841,CODEXIS INC,CDXS,2025-12-31,2025,35,3520,352030,35203010,325414,2836,32,325,28,2836
179843,INTREPID POTASH INC,IPI,2025-12-31,2025,15,1510,151010,15101030,212390,1400,21,212,14,1400
179925,RACKSPACE HOSTING INC,RAX,2015-12-31,2015,45,4510,451010,45101010,519130,7370,51,519,73,7370
179957,ECHO GLOBAL LOGISTICS INC,ECHO,2020-12-31,2020,20,2030,203010,20301010,541614,4731,54,541,47,4731
180145,FORBES ENERGY SERVICES LTD,FLSS,2019-12-31,2019,10,1010,101010,10101020,213112,1389,21,213,13,1389
180363,ALIMERA SCIENCES INC,ALIM,2023-12-31,2023,35,3520,352020,35202010,325412,2834,32,325,28,2834
180405,ACTIVISION BLIZZARD INC,ATVI,2022-12-31,2022,50,5020,502020,50202020,511210,7372,51,511,73,7372
180423,LENDINGTREE INC,TREE,2025-12-31,2025,40,4020,402020,40202010,522310,6163,52,522,61,6163
180562,ROADRUNNER TRANS SYSTEMS INC,RRTS,2019-12-31,2019,20,2030,203040,20304030,541614,4731,54,541,47,4731
180597,STR HOLDINGS INC,STRI,2018-12-31,2018,45,4530,453010,45301010,334413,3674,33,334,36,3674
180711,BROADCOM INC,AVGO,2025-10-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
180822,MASTECH DIGITAL INC,MHH,2025-12-31,2025,20,2020,202020,20202010,561311,7361,56,561,73,7361
180866,MYOS RENS TECHNOLOGY INC,MYOS,2020-12-31,2020,30,3030,303020,30302010,325412,2834,32,325,28,2834
181290,DIGIMARC CORP,DMRC,2025-12-31,2025,45,4510,451030,45103010,518210,7370,51,518,73,7370
181617,CORNERSTONE THERAPEUTICS INC,CRTX.1,2012-12-31,2012,35,3520,352020,35202010,325412,2834,32,325,28,2834
181745,CSI COMPRESSCO LP,CCLP,2023-12-31,2023,10,1010,101010,10101020,213112,1382,21,213,13,1382
181794,BIOSTAR PHARMACEUTICALS INC,BSPM,2016-12-31,2016,35,3520,352020,35202010,325412,2834,32,325,28,2834
181904,CLEARWIRE CORP,CLWR,2012-12-31,2012,50,5010,501020,50102010,517919,4899,51,517,48,4899
181931,CLEARWATER PAPER CORP,CLW,2025-12-31,2025,15,1510,151050,15105020,322130,2631,32,322,26,2631
181989,U S SILICA HOLDINGS INC,SLCA,2023-12-31,2023,10,1010,101010,10101020,212322,1400,21,212,14,1400
182012,GIGPEAK INC,GIG.2,2016-12-31,2016,45,4530,453010,45301020,334413,3674,33,334,36,3674
182308,MEDIDATA SOLUTIONS INC,MDSO,2018-12-31,2018,35,3510,351030,35103010,519130,7370,51,519,73,7370
182701,OFFICE PROPERTIES INCOME TR,OPITQ,2024-12-31,2024,60,6010,601040,60104010,531120,6798,53,531,67,6798
182826,DMK PHARMACEUTICALS CORP,DMKPQ,2022-12-31,2022,35,3520,352020,35202010,325412,2834,32,325,28,2834
182986,OPTEX SYSTEMS HOLDINGS INC,OPXS,2025-09-30,2025,20,2010,201010,20101010,333310,3827,33,333,38,3827
183144,ENERJEX RESOURCES INC,ENRJ,2017-12-31,2017,10,1010,101020,10102020,211111,1311,21,211,13,1311
183257,CAREFUSION CORP,CFN,2014-06-30,2014,35,3510,351010,35101010,339112,3841,33,339,38,3841
183283,ADDUS HOMECARE CORP,ADUS,2025-12-31,2025,35,3510,351020,35102015,621610,8082,62,621,80,8082
183312,ALTISOURCE PORTFOLIO SOLTNS,ASPS,2025-12-31,2025,60,6020,602010,60201040,531320,6531,53,531,65,6531
183322,THERAPEUTICSMD INC,TXMD,2025-12-31,2025,35,3520,352020,35202010,325412,2834,32,325,28,2834
183366,HYATT HOTELS CORP,H,2025-12-31,2025,25,2530,253010,25301020,721110,7011,72,721,70,7011
183377,FORTINET INC,FTNT,2025-12-31,2025,45,4510,451030,45103020,513210,7372,51,513,73,7372
183524,KARTOON STUDIOS INC,TOON,2025-12-31,2025,50,5020,502020,50202010,512110,7812,51,512,78,7812
183565,IDW MEDIA HOLDINGS INC,IDWM,2025-10-31,2025,50,5020,502010,50201040,511120,2721,51,511,27,2721
183593,OMEROS CORP,OMER,2025-12-31,2025,35,3520,352020,35202010,325414,2836,32,325,28,2836
183602,SORRENTO THERAPEUTICS INC,SRNE,2022-12-31,2022,35,3520,352010,35201010,325414,2836,32,325,28,2836
183603,DIGITALBRIDGE GROUP INC,DBRG,2025-12-31,2025,40,4020,402030,40203010,523940,6282,52,523,62,6282
183640,IRIDIUM COMMUNICATIONS INC,IRDM,2025-12-31,2025,50,5010,501010,50101010,517410,4899,51,517,48,4899
183666,FIEE INC,FIEE,2025-12-31,2025,45,4520,452010,45201020,334210,3661,33,334,36,3661
183684,TEAM HEALTH HOLDINGS INC,TMH.1,2015-12-31,2015,35,3510,351020,35102015,561312,7361,56,561,73,7361
183739,INTELLIPHARMACEUTICS INTL,IPCIQ,2022-11-30,2022,35,3520,352020,35202010,325412,2834,32,325,28,2834
183791,CENOVUS ENERGY INC,CVE,2009-12-31,2009,10,1010,101020,10102010,324110,2911,32,324,29,2911
183833,TERRENO REALTY CORP,TRNO,2025-12-31,2025,60,6010,601025,60102510,531120,6798,53,531,67,6798
183903,CALIX INC,CALX,2025-12-31,2025,45,4520,452010,45201020,334210,3661,33,334,36,3661
183920,AOL INC,AOL,2014-12-31,2014,45,4510,451010,45101010,519130,7370,51,519,73,7370
183942,SENSATA TECHNOLOGES HLDG PLC,ST,2025-12-31,2025,20,2010,201040,20104010,334513,3823,33,334,38,3823
184006,ENERGY XXI GULF COAST INC,EGC,2017-12-31,2017,10,1010,101020,10102020,211111,1311,21,211,13,1311
184009,FINANCIAL ENGINES INC,FNGN,2017-12-31,2017,40,4020,402030,40203010,523920,6282,52,523,62,6282
184046,AVEO PHARMACEUTICALS INC,AVEO,2021-12-31,2021,35,3520,352010,35201010,325414,2836,32,325,28,2836
184057,MERU NETWORKS INC,MERU,2014-12-31,2014,45,4520,452010,45201020,334210,3661,33,334,36,3661
184101,TELENAV INC,TNAV,2020-06-30,2020,45,4510,451030,45103010,517919,4899,51,517,48,4899
184133,PIONEER POWER SOLUTIONS INC,PPSI,2025-12-31,2025,20,2010,201040,20104020,335311,3612,33,335,36,3612
184155,DAQO NEW ENERGY CORP,DQ,2025-12-31,2025,45,4530,453010,45301010,334413,3674,33,334,36,3674
184157,MSG NETWORKS INC,MSGN,2020-06-30,2020,50,5020,502010,50201030,515210,4841,51,515,48,4841
184182,JINKOSOLAR HOLDING CO,JKS,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
184222,FEDERATED ENHANCED TREAS FD,FTT,2014-12-31,2014,,,,,999990,6726,99,999,67,6726
184237,GREEN HYGIENICS HOLDINGS INC,GRYN,2021-07-31,2021,35,3520,352020,35202010,236220,1540,23,236,15,1540
184241,UNITEK GLOBAL SERVICES INC,UNTKQ,2013-12-31,2013,20,2010,201030,20103010,238290,1700,23,238,17,1700
184254,APOLLO GLOBAL MGMT INC,APO,2025-12-31,2025,40,4020,402010,40201020,523940,6282,52,523,62,6282
184256,IRONWOOD PHARMACEUTICALS INC,IRWD,2025-12-31,2025,35,3520,352010,35201010,325412,2834,32,325,28,2834
184263,QUINSTREET INC,QNST,2025-06-30,2025,50,5020,502030,50203010,005418,7310,00,005,73,7310
184323,EXPRESS INC,EXPRQ,2024-01-31,2023,25,2550,255040,25504010,004581,5600,00,004,56,5600
184378,MUSCLEPHARM CORP,MSLPQ,2021-12-31,2021,30,3030,303020,30302010,325412,2834,32,325,28,2834
184392,GREEN DOT CORP,GDOT,2025-12-31,2025,40,4020,402020,40202010,522320,7389,52,522,73,7389
184442,CHORD ENERGY CORP,CHRD,2025-12-31,2025,10,1010,101020,10102020,002111,1311,00,002,13,1311
184449,EXCEL TRUST INC,EXL,2014-12-31,2014,40,4040,404020,40402060,531120,6798,53,531,67,6798
184487,PERNIX THERAPEUTICS HOLDINGS,PTXTQ,2017-12-31,2017,35,3520,352020,35202010,325412,2834,32,325,28,2834
184526,PRIMO WATER CORP -OLD,PRMW.1,2018-12-31,2018,30,3020,302010,30201030,312112,2086,31,312,20,2086
184551,MAXLINEAR INC,MXL,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
184569,WESTMORELAND RES PARTNERS LP,WMLPQ,2018-12-31,2018,10,1010,101020,10102050,212111,1220,21,212,12,1220
184592,SAJAN INC,SAJA,2016-12-31,2016,45,4510,451010,45101010,519130,7370,51,519,73,7370
184603,QLIK TECHNOLOGIES INC,QLIK,2015-12-31,2015,45,4510,451030,45103010,511210,7372,51,511,73,7372
184672,CHARM COMMUNICATIONS INC,CHRM,2013-12-31,2013,25,2540,254010,25401010,541830,7310,54,541,73,7310
184676,INTRALINKS HOLDINGS INC,IL,2015-12-31,2015,45,4510,451010,45101010,005415,7370,00,005,73,7370
184702,NEOPHOTONICS CORP,NPTN,2021-12-31,2021,45,4530,453010,45301020,334413,3674,33,334,36,3674
184725,NXP SEMICONDUCTORS NV,NXPI,2025-12-31,2025,45,4530,453010,45301020,334413,3674,33,334,36,3674
184748,QUAD/GRAPHICS INC,QUAD,2025-12-31,2025,20,2020,202010,20201010,323111,2750,32,323,27,2750
184785,TOWER INTERNATIONAL INC,TOWR,2018-12-31,2018,25,2510,251010,25101010,336211,3711,33,336,37,3711
184868,ERICKSON INC,EACIQ,2015-12-31,2015,20,2010,201010,20101010,532411,7350,53,532,73,7350
184880,TMS INTERNATIONAL CORP,TMS,2012-12-31,2012,20,2020,202010,20201070,423510,5051,42,423,50,5051
184899,FIRST AMERICAN FINANCIAL CP,FAF,2025-12-31,2025,40,4030,403010,40301040,524127,6361,52,524,63,6361
184994,VOLTARI CORP,VLTC,2018-12-31,2018,60,6010,601020,60102020,531120,6512,53,531,65,6512
184996,TESLA INC,TSLA,2025-12-31,2025,25,2510,251020,25102010,336110,3711,33,336,37,3711
185003,QUADRANT 4 SYSTEMS CORP,QFORQ,2015-12-31,2015,45,4510,451010,45101010,541512,7370,54,541,73,7370
185018,HUDSON PACIFIC PPTYS INC,HPP,2025-12-31,2025,60,6010,601040,60104010,531120,6798,53,531,67,6798
185112,INPHI CORP,IPHI,2020-12-31,2020,45,4530,453010,45301020,334413,3674,33,334,36,3674
185119,KEYW HOLDING CORP,KEYW,2018-12-31,2018,20,2010,201010,20101010,541519,7370,54,541,73,7370
185121,PACTERA TECHNOLOGY INTL,PACT,2013-12-31,2013,45,4510,451020,45102010,541519,7370,54,541,73,7370
185138,VISHAY PRECISION GROUP INC,VPG,2025-12-31,2025,45,4520,452030,45203010,334413,3674,33,334,36,3674
185164,TIER REIT INC,TIER.1,2018-12-31,2018,60,6010,601010,60101040,531120,6798,53,531,67,6798
185165,BEHRINGER HARVARD OPP REIT I,BHOR,2016-12-31,2016,60,6010,601010,60101010,531120,6798,53,531,67,6798
185166,CAMELOT INFO SYSTEMS INC-ADR,CIS,2012-12-31,2012,45,4510,451020,45102010,511210,7372,51,511,73,7372
185177,CORESITE REALTY CORP,COR.4,2020-12-31,2020,60,6010,601010,60101080,531120,6798,53,531,67,6798
185180,INVENSENSE INC,INVN.2,2016-03-31,2015,45,4520,452030,45203015,334413,3674,33,334,36,3674
185181,SOW GOOD INC,SOWG,2025-12-31,2025,30,3020,302020,30202030,031142,2030,03,031,20,2030
185195,VERA BRADLEY INC,VRA,2025-01-31,2024,25,2520,252030,25203010,316990,3100,31,316,31,3100
185276,MAGICJACK VOCALTEC LTD,CALL,2017-12-31,2017,50,5010,501010,50101010,517919,4899,51,517,48,4899
185277,FAIRMOUNT SANTROL HOLDINGS,FMSA,2017-12-31,2017,10,1010,101010,10101020,212399,1400,21,212,14,1400
185289,ASSEMBLY BIOSCIENCES INC,ASMB,2025-12-31,2025,35,3520,352010,35201010,325414,2836,32,325,28,2836
185291,STARS GROUP INC,TSG,2019-12-31,2019,25,2530,253010,25301010,713290,7990,71,713,79,7990
185326,UCI INTERNATIONAL INC,4021B,2010-12-31,2010,25,2510,251010,25101010,003363,3714,00,003,37,3714
185334,PINNACLE FOODS INC,PF,2017-12-31,2017,30,3020,302020,30202030,003114,2030,00,003,20,2030
185339,STAG INDUSTRIAL INC,STAG,2025-12-31,2025,60,6010,601025,60102510,531120,6798,53,531,67,6798
185344,GLOBAL BRASS & COPPER HLDGS,BRSS,2018-12-31,2018,15,1510,151040,15104020,033142,3350,03,033,33,3350
185345,PREFERRED APARTMENT CMNTYS,APTS,2021-12-31,2021,60,6010,601010,60101060,531110,6798,53,531,67,6798
185355,HORIZON THERAPEUTICS PUB LTD,HZNP,2022-12-31,2022,35,3520,352010,35201010,325414,2836,32,325,28,2836
